id,date,region,channel,product_category,customer_segment,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue
8774,2010-03-28 11:45:00,North,Search,Storage,Premium,15.0,1.25,0.2103,206.0,10155,0.1264,1.53,1.0,21.0,40.2,196.69324007349644
8775,2010-11-17 09:53:00,North,TV,General,Premium,15.0,1.25,0.1871,251.0,4146,0.0528,6.8,0.36602540378443793,21.0,1170.0,129.78442497081338
8776,2011-05-11 12:47:00,North,Affiliate,General,Premium,6.75,152.91739085640847,0.1269,279.0,4891,0.0527,3.39,-0.36602540378443876,21.0,5229.5199999999995,79.25063976753049
8777,2011-06-16 15:07:00,North,Affiliate,General,Premium,7.5,1.25,0.4137,162.0,3991,0.0034,3.1,-0.9999999999999999,90.0,4800.45,99.74278887303738
8778,2010-12-06 13:35:00,North,TV,General,Premium,15.0,3.75,0.469,444.0,7558,0.0837,2.45,0.9999999999999998,30.0,1689.35,104.03449234697517
8779,2009-12-03 15:49:00,North,Email,Lighting,Premium,60.0,1.25,0.4211,593.0,6916,0.1469,5.8,0.9999999999999998,7.0,466.51,195.60318929567316
8780,2011-10-10 17:12:00,North,Email,General,Premium,,4.13,0.5385,684.0,16339,0.1426,5.63,-0.3660254037844385,14.0,15429.14,118.2823927688217
8781,2010-11-05 14:09:00,North,Affiliate,Storage,Premium,10.4,0.65,0.0953,524.0,5507,0.1381,4.01,0.36602540378443793,14.0,47791.61,242.7444974811832
8782,2011-06-12 11:04:00,North,Social Media,General,Premium,1.25,1.25,0.1087,180.0,2777,0.0366,6.27,-0.9999999999999999,30.0,1168.32,129.74032864511196
8783,2010-06-30 08:35:00,North,Affiliate,Storage,Premium,17.700000000000003,2.95,0.0475,439.0,4103,0.016,8.26,-0.9999999999999999,60.0,,83.53845029959594
8784,2011-06-07 09:19:00,North,Email,General,Premium,10.44,0.29,0.1245,215.0,3216,0.0058,5.64,-0.9999999999999999,60.0,3777.11,246.19534297356842
8785,2011-04-11 08:16:00,North,Social Media,Stationery,Premium,10.5,0.42,0.0556,203.0,4028,0.028,4.74,0.36602540378443893,28.0,5146.65,267.3477563359077
8786,2010-06-17 09:48:00,North,Social Media,Lighting,Premium,92.16,0.36,0.3194,199.0,3396,0.0508,2.29,-0.9999999999999999,90.0,860.29,260.5544351217707
8787,2010-11-03 12:11:00,North,Social Media,Seasonal,Premium,20.16,0.42,0.2335,58.0,2242,0.0345,4.27,0.36602540378443793,14.0,4913.08,198.68069990655735
8788,2011-10-07 10:21:00,North,Search,Storage,Standard,2.95,2.95,0.1706,1490.0,16994,0.1122,2.26,-0.3660254037844385,30.0,314.39,155.50436276894177
8789,2011-03-09 12:14:00,North,Email,Storage,Premium,40.8,0.85,0.0874,616.0,19862,0.1609,3.02,1.0,14.0,54679.950000000004,276.64635240687244
8790,2011-06-22 12:24:00,North,Email,Kitchen,Premium,958.6107410133835,1.65,0.3856,351.0,3390,0.0577,5.63,-0.9999999999999999,28.0,2802.17,85.93582049162865
8791,14/01/2010,North,Influencer,Seasonal,Premium,7.45,1.49,0.5755,96.0,1050,0.0443,8.68,1.3660254037844386,60.0,786.8800000000001,104.2141650448137
8792,2011-05-22 13:29:00,North,Influencer,Storage,Premium,17.700000000000003,2.95,0.3025,701.0,13746,0.036,4.71,-0.36602540378443876,,341.3,129.28126409535517
8793,2010-10-11 13:25:00,North,Email,Storage,Standard,17.700000000000003,2.95,0.0653,47.0,709,0.1501,2.25,-0.3660254037844385,60.0,151.75,128.3136778623886
8794,2010-02-03 15:19:00,North,Affiliate,Storage,Premium,2.2,0.55,0.2911,521.0,23168,0.0563,3.06,1.3660254037844388,90.0,,223.986969569734
8795,2010-07-07 16:14:00,North,Social Media,Stationery,Premium,10.2,0.85,0.521,793.0,6191,0.0212,2.97,-1.3660254037844386,7.0,1533.8100000000002,175.41064303887651
8796,2010-11-12 14:28:00,North,Affiliate,General,Premium,4.949999999999999,1.65,0.0939,298.0,15441,0.0588,,0.36602540378443793,28.0,822.7,134.73553499714555
8797,2010-12-06 12:23:00,Nort,Influencer,Seasonal,Premium,2.95,2.95,0.0866,874.0,43240,0.009,6.01,0.9999999999999998,28.0,428.58,118.88596360121312
8798,2011-09-09 08:48:00,NORTH,Email,General,Standard,17.4,1.45,0.1944,240.0,10840,0.0208,5.82,-1.0000000000000002,14.0,488.5,95.34267829758804
8799,2010-08-08 10:46:00,North,Search,Stationery,Premium,5.04,0.42,0.128,71.0,2782,0.0396,4.91,-1.3660254037844388,7.0,3254.54,153.1761050892143
8800,2010-08-26 16:46:00,North,Social Media,General,Premium,25.200000000000003,2.1,0.1023,486.0,11390,0.0324,2.02,-1.3660254037844388,14.0,3066.6499999999996,119.03584268159713
8801,2010-09-19 12:15:00,North,Affiliate,Storage,Premium,1.65,1.65,0.0781,,9829,0.1234,2.36,-1.0000000000000002,60.0,3875.54,158.27919999895022
8802,2009-12-14 15:31:00,North,TV,Lighting,Premium,9.9,4.95,0.4667,67.0,1544,0.0206,,0.9999999999999998,28.0,,58.1122418367185
8803,2011-11-04 09:03:00,North,Email,General,Premium,20.28,1.69,0.1032,278.0,4921,0.0193,3.58,0.36602540378443793,30.0,12033.02,153.2218304939131
8804,2010-10-05 13:14:00,North,Search,Stationery,Standard,5.04,0.42,0.2538,353.0,15413,0.1617,3.04,-0.3660254037844385,90.0,1003.91,306.7621705934329
8805,2010-09-28 13:54:00,North,Search,Storage,Premium,7.6499999999999995,2.55,0.2755,,5224,0.003,2.85,-1.0000000000000002,30.0,2758.3700000000003,91.46128371422192
8806,2011-05-05 18:04:00,North,TV,Storage,Premium,6.6,1.65,0.3394,401.0,-9981,0.0987,7.02,-0.36602540378443876,,5549.29,105.18820880884284
8807,2011-04-01 15:37:00,North,Social Media,General,Premium,1.45,1.45,0.0325,139.0,17432,0.0069,1.67,0.36602540378443893,21.0,1428.94,140.21150775324585
8808,2010-11-15 15:55:00,North,TV,Storage,Premium,,0.55,0.0415,528.0,16725,0.0958,4.08,0.36602540378443793,30.0,1064.01,220.96235113016496
8809,2010-10-03 12:18:00,north,Search,Stationery,Premium,3.9,240.56447934232412,0.335,658.0,4464,0.0371,1.29,-0.3660254037844385,28.0,581.74,77.79127694348922
8810,2011-08-24 15:08:00,North,Search,Storage,Premium,15.0,1.25,0.0501,446.0,7313,0.0368,3.1,-1.3660254037844388,7.0,4256.95,138.6371544349063
8811,2011-11-23 10:08:00,North,TV,Storage,Premium,15.0,1.25,0.3775,57.0,1325,0.0579,7.81,0.36602540378443793,7.0,3534.88,87.85864387740159
8812,2010-09-22 14:47:00,East,Affiliate,General,Premium,67.5,6.75,0.0937,626.0,6415,0.0549,3.92,-1.0000000000000002,60.0,6781.8,80.67660390391015
8813,2011-11-23 09:28:00,North,Social Media,Storage,Premium,13.200000000000001,0.55,0.1748,528.0,7990,0.0403,6.48,0.36602540378443793,60.0,2526.62,270.2351951305684
8814,2010-06-28 11:39:00,North,Email,Lighting,Premium,15.0,3.75,0.564,293.0,4394,0.0307,2.97,-0.9999999999999999,90.0,428.03000000000003,62.572082660389356
8815,2010-11-30 12:43:00,North,Search,Storage,Premium,4.25,4.25,0.0048,230.0,7076,0.0644,3.37,0.36602540378443793,7.0,18686.86,119.51330038535797
8816,2010-10-14 17:16:00,North,Email,Storage,Standard,11.9,5.95,0.0941,300.0,5552,0.0318,3.48,-0.3660254037844385,14.0,217.42000000000002,85.8371191463716
8817,2011-11-14 12:47:00,North,Email,General,Budget,0.42,0.42,0.0123,227.0,10363,0.1455,2.31,0.36602540378443793,28.0,263.74,253.81532031425834
8818,2010-05-18 12:03:00,North,Search,Storage,Premium,33.0,1.65,0.0948,702.0,10505,0.0268,3.84,-0.36602540378443876,7.0,16612.9,151.42935904468925
8819,2010-01-19 13:23:00,West,Search,General,Standard,29.700000000000003,4.95,0.491,1137.0,13011,0.0128,2.87,1.3660254037844386,28.0,871.95,116.95483878324416
8820,2011-12-04 12:32:00,North,Social Media,Storage,Premium,1.65,1.65,0.0645,233.0,3517,0.0437,3.48,0.9999999999999998,21.0,1691.0500000000002,144.06983680553301
8821,2010-10-07 16:48:00,North,Email,General,Standard,3.4,0.85,0.2152,306.0,6165,0.0916,4.9,-0.3660254037844385,21.0,2361.88,169.31219262687935
8822,2010-01-11 15:33:00,North,Affiliate,Seasonal,Premium,70.80000000000001,2.95,0.2368,500.0,12983,0.0221,4.72,1.3660254037844386,60.0,541.32,131.34989342419792
8823,2010-10-18 11:22:00,North,TV,Kitchen,Standard,2.1,2.1,0.2514,410.0,5703,0.0505,1.09,-0.3660254037844385,28.0,264.53000000000003,122.81738365674731
8824,2010-04-13 15:34:00,North,Search,General,Premium,3.3,1.65,0.2215,108.0,2170,0.0307,3.96,0.36602540378443893,7.0,26.4,95.52761479646585
8825,2011-05-12 13:58:00,North,TV,General,Standard,7.800000000000001,0.65,,138.0,1861,0.0315,4.85,-0.36602540378443876,90.0,381.57000000000005,130.29554578283947
8826,2010-11-09 14:04:00,North,TV,General,Premium,2.95,2.95,0.0289,269.0,3692,0.0804,5.3,0.36602540378443793,7.0,25427.010000000002,101.0186444459683
8827,2011-02-06 16:08:00,North,Email,General,Standard,4.949999999999999,1.65,,426.0,5220,0.0171,1.93,1.3660254037844388,14.0,468.59,134.3480848244867
8828,2010-12-17 12:00:00,North,Email,General,Premium,25.5,4.25,0.4577,127.0,9926,0.0858,4.04,0.9999999999999998,,5086.77,116.01996764717933
8829,2011-04-28 13:09:00,East,Social Media,Storage,Premium,20.85,6.95,0.4659,106.0,4686,0.0169,2.42,0.36602540378443893,90.0,4531.79,97.85156384531162
8830,2011-08-04 16:31:00,North,Search,Storage,Premium,16.5,1.65,0.1911,664.0,15982,0.2343,3.61,-1.3660254037844388,14.0,7231.63,193.93620158802872
8831,2011-11-01 13:44:00,north,Search,Storage,Premium,3.9000000000000004,0.39,0.3541,179.0,2596,0.0333,2.38,0.36602540378443793,,3936.25,234.0989400220487
8832,2010-10-10 10:47:00,North,Social Media,General,Premium,81.12,1.69,0.0628,486.0,6114,0.0152,6.69,-0.3660254037844385,90.0,4598.0599999999995,162.8040317513194
8833,2011-11-08 11:20:00,North,Social Media,Seasonal,Standard,10.2,0.85,0.2809,481.0,8891,0.1265,5.13,0.36602540378443793,14.0,511.83,221.49977044720293
8834,2010-08-09 12:05:00,North,Search,Storage,Premium,0.85,0.85,0.2589,22.0,417,0.1135,3.45,-1.3660254037844388,21.0,,104.81462553926691
8835,2010-11-09 14:33:00,North,Search,Lighting,Premium,5.1,0.85,0.4068,,4229,0.0082,6.88,0.36602540378443793,7.0,1011.73,148.3827278424997
8836,2010-11-30 17:43:00,North,Affiliate,General,Budget,1.25,1.25,0.319,287.0,6000,0.117,,0.36602540378443793,,73.57,132.18116038812536
8837,2011-01-17 16:23:00,North,Search,Seasonal,Premium,5.0,1.25,0.2438,601.0,14924,0.1147,2.42,1.3660254037844386,60.0,2845.34,207.60816030728955
8838,2011-03-13 10:57:00,North,Influencer,Lighting,Premium,14.850000000000001,4.95,0.5736,30.0,1921,0.1277,4.81,1.0,14.0,4568.320000000001,103.36711129801209
8839,2011-11-10 18:33:00,North,Affiliate,Storage,Premium,1132.1396699741622,2.08,0.1205,344.0,3322,0.0163,7.1,0.36602540378443793,28.0,2927.6200000000003,164.18474469902296
8840,2010-08-17 10:50:00,North,Email,General,Premium,60.48,0.21,0.0255,30.0,1032,0.0178,6.27,-1.3660254037844388,60.0,8819.34,143.6338388883426
8841,2009-12-04 08:46:00,North,Search,General,Standard,13.5,6.75,0.4042,,11084,0.0184,,0.9999999999999998,30.0,283.6,94.30490412972169
8842,2010-01-31 10:31:00,North,Affiliate,General,Premium,5.9,2.95,0.0538,,8847,0.0244,4.19,1.3660254037844386,28.0,585.6,108.58042174479685
8843,2010-09-21 19:14:00,North,Search,General,Premium,29.700000000000003,4.95,0.3271,361.0,5684,0.1714,1.84,-1.0000000000000002,60.0,40567.33,139.5052961488082
8844,2010-10-07 17:27:00,North,Search,Storage,Premium,19.5,1.95,0.0207,546.0,14569,0.086,6.55,-0.3660254037844385,30.0,8197.94,165.2819697783683
8845,2010-09-24 16:36:00,North,Social Media,Seasonal,Premium,,3.39,0.1291,500.0,7079,0.0281,1.97,-1.0000000000000002,30.0,17418.63,130.85244189025389
8846,2011-09-26 11:19:00,North,Affiliate,Stationery,Premium,5.04,0.42,0.6,270.0,8094,0.1712,5.87,-1.0000000000000002,90.0,2106.19,209.123825450446
8847,2011-02-17 08:23:00,North,TV,Kitchen,Premium,15.0,1.25,0.1154,113.0,2302,0.0686,1.24,1.3660254037844388,60.0,5559.15,149.21693006273014
8848,2010-08-10 08:49:00,North,Social Media,Kitchen,Premium,6.8,0.85,0.4416,324.0,4378,0.0582,6.08,-1.3660254037844388,14.0,2049.1,137.8736186076574
8849,21/07/2011,North,Email,General,Premium,23.8,5.95,0.1195,327.0,4032,0.1165,3.15,-1.3660254037844386,60.0,92039.91,118.58889400334974
8850,2010-08-23 11:58:00,Central,Social Media,General,Budget,1686.3345784845376,0.85,0.0891,229.0,3698,0.056,1.0,-1.3660254037844388,14.0,88.22,127.99137608577715
8851,2010-01-31 12:15:00,North,Email,Lighting,Premium,1.25,1.25,0.118,125.0,1162,0.0059,2.73,1.3660254037844386,28.0,214.46,104.54670428194828
8852,2011-11-11 08:47:00,East,Social Media,General,Standard,17.700000000000003,2.95,,589.0,19977,0.0659,0.7,0.36602540378443793,14.0,811.4100000000001,167.43329707261614
8853,2010-04-12 15:32:00,North,Email,Storage,Premium,19.5,1.95,0.1976,978.0,10700,0.1341,7.21,0.36602540378443893,7.0,3860.12,151.28897198691135
8854,2011-02-02 14:38:00,North,Search,General,Premium,25.5,12.75,0.0552,139.0,1999,0.0893,0.73,1.3660254037844388,7.0,6828.07,155.65259845480205
8855,2010-04-25 11:43:00,North,Social Media,Storage,Standard,7.8,1.95,0.4146,506.0,8766,0.0294,4.24,0.36602540378443893,90.0,395.91,140.50087207482525
8856,2010-07-22 12:17:00,North,Social Media,Storage,Premium,23.6,2.95,0.1947,86.0,3895,0.0163,6.89,-1.3660254037844386,14.0,1729.48,44.91830793191626
8857,2010-11-16 16:37:00,North,Social Media,Kitchen,Standard,15.0,3.75,0.3882,173.0,5349,0.1537,5.65,0.36602540378443793,90.0,468.44,142.04093475743252
8858,2011-09-29 11:31:00,North,Email,General,Budget,4.8,0.06,0.2277,69.0,699,0.0647,4.22,-1.0000000000000002,,78.72,449.0594849490962
8859,2011-05-12 09:09:00,North,Influencer,General,Premium,67.5,6.75,0.4957,309.0,12369,0.1661,,-0.36602540378443876,14.0,7845.7,142.22920828498354
8860,2011-01-05 13:29:00,North,Email,General,Premium,30.0,3.75,0.2384,473.0,4492,0.1894,1.88,1.3660254037844386,,,180.1997937830827
8861,2010-05-21 09:56:00,North,Search,General,Premium,15.0,1.25,0.0996,72.0,1271,0.0203,4.5,-0.36602540378443876,14.0,6806.56,128.16980013300665
8862,2010-12-10 13:29:00,North,Influencer,General,Premium,29.700000000000003,4.95,0.2784,425.0,7789,,3.58,0.9999999999999998,14.0,2346.5099999999998,143.08212663239144
8863,2010-02-21 11:29:00,North,Social Media,Lighting,Premium,13.049999999999999,1.45,0.3894,510.0,10092,0.0612,4.19,1.3660254037844388,7.0,1263.8799999999999,163.36686966496208
8864,2011-10-20 12:57:00,north ,Affiliate,Storage,Premium,4.95,4.95,0.3769,29.0,369,0.0686,2.39,-0.3660254037844385,90.0,29139.21,80.549795416422
8865,2011-04-19 13:21:00,North,Email,Storage,Premium,10.2,0.85,0.0714,616.0,9471,0.0212,4.67,0.36602540378443893,21.0,560.2,195.28444279016304
8866,2010-11-23 11:43:00,North,Search,Seasonal,Premium,1.25,1.25,0.246,23.0,752,0.0516,3.05,0.36602540378443793,60.0,27142.04,113.48494666857215
8867,2010-11-18 14:17:00,North,Social Media,General,Premium,3.75,1.25,0.4208,177.0,4789,0.2117,5.64,0.36602540378443793,,2749.66,193.74046009063514
8868,2010-10-22 16:36:00,North,Email,General,Premium,11.25,3.75,0.0191,236.0,2424,0.0278,0.3,-0.3660254037844385,21.0,3378.93,128.7519740318592
8869,2009-12-10 11:55:00,North,Email,General,Premium,14.700000000000001,2.1,0.2151,553.0,23191,0.0323,5.11,0.9999999999999998,60.0,207.16,130.39543454021555
8870,2011-03-21 10:41:00,North,Affiliate,General,Standard,6.959999999999999,0.29,,282.0,9038,0.0474,3.01,1.0,30.0,688.09,272.937740061031
8871,2009-12-16 13:22:00,North,Email,General,Premium,6.300000000000001,2.1,0.2047,23.0,331,0.0478,3.43,0.9999999999999998,21.0,4129.38,94.206538013563
8872,2010-05-06 19:29:00,North,Search,General,Premium,,0.29,0.2908,406.0,16398,0.1102,4.66,-0.36602540378443876,21.0,308.23,316.8924229743618
8873,2011-03-31 15:43:00,North,Affiliate,Storage,Premium,2.95,2.95,0.2739,401.0,9444,0.0024,0.32,1.0,21.0,1395.63,124.99228919304701
8874,2011-10-24 17:07:00,North,Email,Seasonal,Premium,16.58,8.29,0.2128,392.0,14564,0.0048,1.81,-0.3660254037844385,21.0,19727.74,80.73102349963983
8875,2011-05-06 11:55:00,North,TV,General,Premium,13.52,1.69,0.309,1010.0,10760,0.0518,7.21,-0.36602540378443876,60.0,1073.01,113.0920587239989
8876,2010-01-29 17:25:00,North,Social Media,General,Standard,8.5,8.5,0.4435,335.0,7027,0.02,6.37,1.3660254037844386,14.0,298.35,80.60200855564699
8877,2010-09-19 14:51:00,North,Email,Seasonal,Premium,,0.85,0.2022,222.0,4445,0.0884,5.89,-1.0000000000000002,14.0,3901.1,132.88169985320954
8878,2011-04-20 09:02:00,North,Social Media,General,Premium,9.959999999999999,0.83,0.1851,303.0,4634,0.0587,6.98,0.36602540378443893,21.0,3683.1,197.76295966273935
8879,2010-01-28 13:00:00,north,Affiliate,Seasonal,Standard,10.2,0.85,0.1543,7.0,73,0.0486,6.82,1.3660254037844386,28.0,383.23,78.45314444304906
8880,2010-04-16 10:49:00,North,Email,General,Premium,14.3,0.65,0.1884,65.0,1276,0.0049,5.41,0.36602540378443893,28.0,767.1099999999999,136.22915140169567
8881,2011-10-03 15:52:00,North,Affiliate,Lighting,Premium,4.5600000000000005,0.38,0.0739,67.0,1570,0.0821,2.22,-0.3660254037844385,60.0,1909.5,192.45637877860557
8882,2010-02-16 10:45:00,North,Email,Storage,Premium,13.200000000000001,0.55,0.2334,822.0,13079,0.1636,5.82,1.3660254037844388,28.0,626.7900000000001,268.6688470909406
8883,05/06/2011,Norht,TV,General,Premium,16.6,4.15,0.2778,116.0,1801,0.1121,1.82,-0.9999999999999999,,4639.410000000001,83.89146759232314
8884,2010-08-06 13:38:00,North,Search,General,Premium,27.04,1.69,0.2794,1010.0,18117,0.023,,-1.3660254037844388,28.0,5098.32,119.8496093667197
8885,2010-04-27 11:58:00,North,Social Media,Stationery,Premium,10.5,0.42,0.5519,301.0,6616,0.0282,1.34,0.36602540378443893,60.0,2905.72,273.5324209124505
8886,2011-09-18 12:40:00,North,Search,Kitchen,Premium,0.42,0.42,0.1215,28.0,617,0.0099,2.79,-1.0000000000000002,30.0,1291.0900000000001,131.9725659837271
8887,2010-04-23 09:51:00,North,TV,General,Premium,14.98,7.49,0.0909,678.0,19920,0.102,5.02,0.36602540378443893,,1618.8700000000001,111.86187709717953
8888,2011-10-09 11:15:00,North,Search,Lighting,Standard,2.5,1.25,0.1172,226.0,11583,0.0454,1.22,-0.3660254037844385,21.0,302.4,164.2639132008463
8889,2010-11-14 12:39:00,North,Affiliate,Kitchen,Standard,1.25,1.25,0.1998,377.0,10583,0.0566,1.97,0.36602540378443793,14.0,178.03,142.56459104831802
8890,2010-02-28 16:01:00,North,Social Media,Lighting,Standard,7.5,3.75,0.3598,65.0,1340,0.0519,4.95,1.3660254037844388,14.0,419.85,89.4585821332246
8891,2011-08-10 12:41:00,North,Search,General,Standard,14.95,14.95,0.3083,142.0,1366,0.2143,5.37,-1.3660254037844388,60.0,395.07,74.06446708062265
8892,2010-07-25 15:40:00,North,Search,General,Premium,5.95,5.95,0.0701,460.0,9127,0.0741,2.38,-1.3660254037844386,7.0,68.45,78.30753820858305
8893,2010-08-24 14:23:00,North,Email,General,Premium,76.32000000000001,1.06,0.3695,312.0,6083,0.1195,4.12,-1.3660254037844388,7.0,725.99,106.96215222815283
8894,2011-10-04 13:25:00,North,Social Media,Kitchen,Premium,1.65,1.65,0.2107,323.0,7201,0.002,1.12,-0.3660254037844385,30.0,5868.929999999999,150.0069456105716
8895,2011-08-01 12:48:00,North,Influencer,Seasonal,Premium,30.0,1.25,0.4214,56.0,923,0.0562,2.9,-1.3660254037844388,,5399.03,85.3980679163775
8896,2010-06-27 12:07:00,North,Influencer,General,Premium,3.9000000000000004,0.65,0.0611,114.0,1427,0.0258,1.44,-0.9999999999999999,14.0,10691.359999999999,189.9407876871496
8897,2010-11-09 10:31:00,North,Search,General,Premium,23.8,5.95,0.4675,361.0,5409,0.0749,1.79,0.36602540378443793,,1972.73,137.0468849615105
8898,2009-12-10 11:47:00,North,TV,Storage,Budget,26.0,3.25,0.3207,302.0,6700,0.0711,2.84,0.9999999999999998,30.0,262.7,109.16177488545058
8899,15/06/2011,North,Search,Seasonal,Standard,0.75,0.75,0.0474,113.0,1919,0.0512,1.69,-0.9999999999999999,14.0,156.29,165.38965225068333
8900,2011-11-11 11:11:00,North,Search,Kitchen,Premium,7.6499999999999995,2.55,0.0967,164.0,3274,0.0227,3.58,0.36602540378443793,21.0,2163.08,123.32122001614698
8901,2010-12-10 11:33:00,North,Search,Kitchen,Premium,1.25,1.25,0.0225,256.0,6486,0.0153,3.57,0.9999999999999998,90.0,25488.64,173.0716838776426
8902,2011-03-25 11:44:00,North,Influencer,Stationery,Premium,1.7,0.85,0.0106,793.0,16537,0.0955,5.4,1.0,60.0,750.59,259.438968303172
8903,2011-05-11 12:53:00,North,Search,General,Standard,7.800000000000001,241.11237897263612,0.1073,138.0,1636,0.0809,1.05,-0.36602540378443876,14.0,226.01000000000002,96.95011550949305
8904,2011-11-29 13:01:00,North,Email,General,Premium,12.48,2.08,0.4646,93.0,2453,0.0057,0.53,0.36602540378443793,21.0,37709.68,99.93362560798701
8905,2010-06-09 10:02:00,North,Search,Kitchen,Premium,30.599999999999998,2.55,0.1705,212.0,4338,0.023,5.39,-0.9999999999999999,,937.4399999999999,78.11256586772389
8906,2011-04-06 10:33:00,North,Social Media,General,Premium,15.0,1.25,0.117,130.0,1799,0.0341,5.62,0.36602540378443893,14.0,407.40000000000003,153.09120632280963
8907,2011-11-02 14:04:00,North,Affiliate,General,Standard,23.6,238.62855272513184,0.098,343.0,8982,0.0409,2.02,0.36602540378443793,21.0,1281.6799999999998,96.14095605604136
8908,2010-01-24 13:51:00,North,Email,General,Premium,13.5,6.75,0.3602,374.0,6306,0.0597,5.29,1.3660254037844386,90.0,396.3,95.80737063903803
8909,2011-07-21 18:36:00,North,Search,General,Premium,9.959999999999999,0.83,0.1625,72.0,2353,0.044,2.37,-1.3660254037844386,,2709.46,121.62772624007941
8910,2009-12-13 15:17:00,North,Influencer,General,Standard,25.200000000000003,2.1,0.3234,6.0,109,0.0689,4.33,0.9999999999999998,14.0,311.36,99.51571728498881
8911,2010-01-07 12:22:00,North,Social Media,General,Standard,12.600000000000001,2.1,0.0671,62.0,859,0.0895,3.64,1.3660254037844386,21.0,159.0,127.7660695482935
8912,2011-01-05 14:48:00,North,Affiliate,General,Premium,20.1,3.35,0.5776,134.0,1588,0.061,,1.3660254037844386,,13435.86,107.19802812306135
8913,2010-04-23 14:38:00,Norht,Search,General,Premium,12.600000000000001,2.1,,72.0,4179,0.044,4.5,0.36602540378443893,90.0,,123.3021120073722
8914,2011-09-26 15:51:00,North,Social Media,Storage,Premium,15.8,3.95,0.088,302.0,8690,0.0509,3.44,-1.0000000000000002,30.0,5476.51,107.87995001787688
8915,2010-03-03 12:21:00,North,Social Media,Seasonal,Premium,1439.6768112179532,0.42,0.2196,79.0,1591,0.0769,5.24,1.0,21.0,,267.38413881129674
8916,2010-11-11 13:07:00,North,Search,Seasonal,Premium,2.98,1.49,,96.0,899,0.0417,1.35,0.36602540378443793,90.0,1053.3700000000001,141.14945324828773
8917,2011-10-23 16:19:00,North,Influencer,Seasonal,Standard,0.85,0.85,0.4775,,2111,0.1531,4.54,-0.3660254037844385,7.0,740.72,188.26579032219996
8918,2009-12-14 11:30:00,North,TV,Stationery,Premium,7.800000000000001,0.65,,39.0,340,0.0249,4.25,0.9999999999999998,14.0,1078.4399999999998,101.0047285160827
8919,2010-11-19 15:13:00,North,Social Media,Stationery,Premium,7.800000000000001,0.65,0.0564,132.0,3664,0.0088,6.27,0.36602540378443793,30.0,1265.6,184.53732689946676
8920,2010-11-02 12:02:00,North,TV,Lighting,Standard,19.799999999999997,1.65,0.1571,270.0,5060,0.0878,7.31,0.36602540378443793,60.0,335.75,132.36788496874797
8921,2010-05-19 10:50:00,North,Affiliate,General,Premium,71.03999999999999,1.48,0.1418,178.0,2560,0.0958,4.57,-0.36602540378443876,7.0,905.36,110.75177915813644
8922,2010-10-20 12:13:00,North,Affiliate,General,Standard,30.0,1.25,0.2384,249.0,5503,0.0191,1.7,-0.3660254037844385,,147.45,141.5952468178188
8923,2010-09-28 18:23:00,North,Email,Seasonal,Premium,10.2,0.85,0.4426,259.0,1853,0.0078,3.69,-1.0000000000000002,7.0,808.9000000000001,126.39082784760802
8924,2010-11-25 12:28:00,North,Social Media,General,Premium,25.5,8.5,0.2307,60.0,876,0.0116,3.32,0.36602540378443793,28.0,5181.99,96.00310842987066
8925,2009-12-09 14:48:00,North,Email,General,Premium,1006.231063787477,1.25,0.4398,306.0,7161,0.053,1.8,0.9999999999999998,21.0,149.5,195.84254083580112
8926,2010-11-14 15:22:00,North,TV,General,Premium,1.25,1.25,0.2282,449.0,7416,0.0124,4.12,0.36602540378443793,14.0,19002.77,123.59882375480227
8927,2010-01-18 10:23:00,North,TV,Storage,Premium,12.600000000000001,2.1,0.1739,66.0,1337,0.0258,2.27,1.3660254037844386,30.0,41.16,105.25564756335594
8928,2011-11-13 13:01:00,North,Affiliate,Storage,Premium,6.6,1.65,0.2151,681.0,11047,0.066,3.79,0.36602540378443793,60.0,1865.33,156.50054730450893
8929,2011-04-14 18:28:00,North,Email,Kitchen,Premium,15.0,1.25,,299.0,3559,0.0143,1.09,0.36602540378443893,14.0,11291.87,167.46592287340107
8930,2011-12-02 14:48:00,North,Email,Kitchen,Premium,15.0,3.75,0.5088,205.0,3980,0.0437,1.56,0.9999999999999998,60.0,5741.25,105.1698483019059
8931,2010-06-02 14:08:00,north,TV,General,Premium,2.5,87.43585303311204,0.4871,23.0,965,0.0594,1.09,-0.9999999999999999,60.0,35279.66,66.1718307232558
8932,2011-11-13 16:22:00,North,TV,Storage,Standard,16.4,0.82,0.3466,86.0,882,0.0315,4.65,0.36602540378443793,14.0,737.42,101.58875925766921
8933,2010-10-10 12:53:00,North,TV,Stationery,Premium,,87.78726263705217,0.3819,101.0,1283,,5.94,-0.3660254037844385,90.0,707.5699999999999,41.27481733489352
8934,2011-11-11 12:24:00,North,Social Media,Storage,Premium,8.32,2.08,0.3777,262.0,2572,0.0916,3.5,0.36602540378443793,60.0,26360.01,166.91252328056655
8935,2010-11-23 12:32:00,North,Socail Media,General,Premium,10.2,0.85,0.0932,38.0,462,0.013,5.64,0.36602540378443793,14.0,17527.81,114.16188042961241
8936,2010-02-04 19:34:00,North,Search,Storage,Premium,2.95,2.95,0.0814,18.0,652,0.034,2.53,1.3660254037844388,7.0,856.58,82.00381828296977
